"ASSESSMENT","RECORD_ID","STREAM_LAK","STREAM_NAM","LAKE_NAME","BEACH_NAME","LLID_STREA","LLID_STR_1","LLID_LAKE","EPA_BEACH_","SEGMENT_ID","HUC_4TH_CO","HUC_4TH_NA","HUC_3RD_NA","MILES","RM1","RM2","SEGMENT_MI","POLLUTANT","POLLUTANT_","SEASON","SEASON_ID","ASSESSME_1","ASSESSME_2","ACTION","ACTION_ID","NUMERIC_CR","AFFECTED_U","LISTING_ST","STATUS_ID","PREVIOUS_S","PREVIOUS_A","LISTING_YE","TMDL_INFO","CRITERIA","COMMENTS","SUMMARY","Shape_Leng","PlanName"
27847,12720,"John Day River","John Day River",NA,NA,1206499457320,1206499457320,0,NA,8320,"17070201","Upper John Day","John Day","182 to 243.7",182,243.7,61.7,"Temperature",12,"Year Round (Non-spawning)",71,2010,"2011/03/11","No action",21,34,"Salmon and trout rearing and migration","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",NA,"2004 Data: 
[WSC John Day] LASAR 28451 River Mile 200.7: From 5/28/2000 to 8/28/2000, 84 days with 7-day-average maximum > 18 degrees Celsius.
[WSC John Day] LASAR 28452 River Mile 202.5: From 5/27/2000 to 9/23/2000, 110 days with 7-day-average maximum",325367.744528,"Upper Mainstem and South Fork John Day River"
27667,1349,"Dans Creek","Dans Creek",NA,NA,1186362444430,1186362444430,0,NA,533,"17070201","Upper John Day","John Day","0 to 6",0,6,6,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Rearing: 17.8 C",NA,"Previous Data: 
USFS Data (Site at Forest Boundary): 7 day average of daily maximums of 74/69/82 with 30/14/43 days exceeding standard (64) in 1992/1993/1994; OSU Data (Site at mouth): 7 day average of daily maximum of 76.6 with 56 days exceeded standar",31377.2152843,"Upper Mainstem and South Fork John Day River"
27674,1379,"Murderers Creek","Murderers Creek",NA,NA,1195394443150,1195394443150,0,NA,751,"17070201","Upper John Day","John Day","0 to 24.7",0,24.7,24.7,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Rearing: 17.8 C",NA,"Previous Data: 
BLM Data (Site at mouth): 7 day average of daily maximums of 82.5/75.1/82.6 with 133/76/89 days exceeding standard (64) in 92/93/94 respectively; USFS (Site FSR 2170): 7 day aver of daily max of 71/65/70 exceeding standard (64) in 92/93/",128418.870053,"Upper Mainstem and South Fork John Day River"
27664,1342,"Canyon Creek","Canyon Creek",NA,NA,1189595444220,1189595444220,0,NA,633,"17070201","Upper John Day","John Day","0 to 27.5",0,27.5,27.5,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Rearing: 17.8 C",NA,"Previous Data: 
BLM Data (Site above Canyon City): 7 day average of daily maximums of 66.5/68.4 with 26/87 days exceeding temperature standard (64) in 1993/1994; USFS (at Hwy 65): 7 day average of daily maximums of 66/85 with 5/97 days exceeding standar",144454.280652,"Upper Mainstem and South Fork John Day River"
27679,1393,"Sunflower Creek","Sunflower Creek",NA,NA,1195216441770,1195216441770,0,NA,746,"17070201","Upper John Day","John Day","0 to 8.7",0,8.7,8.7,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Rearing: 17.8 C",NA,"Previous Data: 
BLM data (Site below road crossing): 7 day average of daily maximum of 65.0°F with 6 days exceeding temperature standard (64) in 1994;  USFS Data (Site at Forest Boundary): 7 day average of daily maximum of >64 with a maximum of 69 reco",45009.4354612,"Upper Mainstem and South Fork John Day River"
27665,1345,"Cottonwood Creek","Cottonwood Creek",NA,NA,1196089445080,1196089445080,0,NA,766,"17070201","Upper John Day","John Day","0 to 16.4",0,16.4,16.4,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Rearing: 17.8 C",NA,"Previous Data: 
BLM Data: 7 day average of daily maximums of 77.2 (2.3 miles above Hwy in 1993) and 78.7 (at crest gage in 1994) exceeded standard (64); USFS Data (At National Forest boundary): 54 days exceeded standard with a maximum of 69 in 1995",84877.6161784,"Upper Mainstem and South Fork John Day River"
27662,1331,"Battle Creek","Battle Creek",NA,NA,1195789444920,1195789444920,0,NA,764,"17070201","Upper John Day","John Day","0 to 7.3",0,7.3,7.3,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Rearing: 17.8 C",NA,"Previous Data: 
BLM Data (Site near lower Crest Gauge): 7 day average of daily maximum of 74.5 with 122 days exceeding temperature standard (64) in 1994.  1997 BLM study also available with data collected in 1995.",38208.7025212,"Upper Mainstem and South Fork John Day River"
28049,24449,"John Day River","John Day River",NA,NA,1206499457320,1206499457320,0,NA,31526,"17070201","Upper John Day","John Day","265 to 278.3",265,278.3,13.3,"Dissolved Oxygen",6,"September 1 - June 15",49,2010,"2013/01/29","No action",21,4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Spawning: Not less than 11.0 mg/L or 95% of saturation",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Six exceedences of the spawning criteria  out of 13 days of sampling between 10/18/05 and 4/27/06 at LASAR station 31989, John Day River at Trout Farm USFS Campground.",66498.9353453,"Upper Mainstem and South Fork John Day River"
27677,1385,"Rail Creek","Rail Creek",NA,NA,1185745443490,1185745443490,0,NA,497,"17070201","Upper John Day","John Day","0 to 7.1",0,7.1,7.1,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,20,"Salmonid fish rearing; Salmonid fish spawning","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Bull Trout: 10.0 C",NA,"Previous Data: 
USFS Data (Site at Forest Boundary): 7 day average of daily maximum of 66 exceeding Bull Trout temperature standard (50) in 1994 with maximums of 56/55/56/67 recorded in 1990/1991/1992/1994 respectively.",37330.019627,"Upper Mainstem and South Fork John Day River"
27996,24418,"Murderers Creek","Murderers Creek",NA,NA,1195394443150,1195394443150,0,NA,751,"17070201","Upper John Day","John Day","0 to 24.7",0,24.7,24.7,"Sedimentation",11,"Year Round",3,2010,"2013/01/29","No action",21,5,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Lasar Station 30429 (WORP99-1021) 1 out of 1 (100%) samples outside the Blue Mountains Ecoregion criteria, data collected in 2003.",128418.870053,"Upper Mainstem and South Fork John Day River"
27680,1394,"Tinker Creek","Tinker Creek",NA,NA,1189096445280,1189096445280,0,NA,621,"17070201","Upper John Day","John Day","0 to 4.6",0,4.6,4.6,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Rearing: 17.8 C",NA,"Previous Data: 
USFS Data (Site at FSR 3620): 7 day average of daily maximums of 75/79/78 with 63/50/53 days exceeding temperature standard (64) in 1990/1992/93 respectively.",24099.1644857,"Upper Mainstem and South Fork John Day River"
27948,24392,"Trib to Strawberry Creek","Trib to Strawberry Creek",NA,NA,1186486443520,1186486443520,0,NA,3031,"17070201","Upper John Day","John Day","0 to 1.6",0,1.6,1.6,"Sedimentation",11,"Year Round",3,2010,"2013/01/29","No action",21,5,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Lasar Station 24426 (WORP99-0530) 1 out of 1 (100%) samples outside the Blue Mountains Ecoregion criteria, data collected in 2001.",8409.39818929,"Upper Mainstem and South Fork John Day River"
27993,24416,"Pine Creek","Pine Creek",NA,NA,1194874441150,1194874441150,0,NA,738,"17070201","Upper John Day","John Day","0 to 8",0,8,8,"Sedimentation",11,"Year Round",3,2010,"2013/01/29","No action",21,5,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Lasar Station 25408 (WORP99-0724) 1 out of 1 (100%) samples outside the Blue Mountains Ecoregion criteria, data collected in 2001.",41589.9032224,"Upper Mainstem and South Fork John Day River"
27994,24417,"Wildcat Creek","Wildcat Creek",NA,NA,1195344441730,1195344441730,0,NA,748,"17070201","Upper John Day","John Day","0 to 2.5",0,2.5,2.5,"Sedimentation",11,"Year Round",3,2010,"2013/01/29","No action",21,5,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Lasar Station 30418 (WORP99-0987) 1 out of 1 (100%) samples outside the Blue Mountains Ecoregion criteria, data collected in 2003.",13133.6319911,"Upper Mainstem and South Fork John Day River"
27729,1908,"John Day River","John Day River",NA,NA,1206499457320,1206499457320,0,NA,992,"17070201","Upper John Day","John Day","182 to 265",182,265,83,"Fecal Coliform",3,"Summer",1,2010,"2011/03/11","No action",21,29,"Water contact recreation","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Fecal coliform log mean of 200 organisms per 100 ml; no more than 10% > 400 per 100 ml",NA,"Previous Data: 
DEQ Data (Site 404158; RM 215.4): 24% (6 of 25) Summer values exceeded fecal coliform standard (400) with a maximum value of 2400 between WY 1986 - 1995.",437690.807404,"Upper Mainstem and South Fork John Day River"
27999,24421,"Jackass Creek","Jackass Creek",NA,NA,1195547443530,1195547443530,0,NA,31086,"17070201","Upper John Day","John Day","0 to 4.8",0,4.8,4.8,"Sedimentation",11,"Year Round",3,2010,"2013/01/29","No action",21,5,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"The formation of appreciable bottom or sludge deposits or the formation of any organic or inorganic deposits deleterious to fish or other aquatic life or injurious to public health, recreation, or industry may not be allowed.",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Lasar Station 30417 (WORP99-0985) 1 out of 1 (100%) samples outside the Blue Mountains Ecoregion criteria, data collected in 2003.",25215.663525,"Upper Mainstem and South Fork John Day River"
27669,1352,"North Fork Deer Creek","North Fork Deer Creek",NA,NA,1193348441830,1193348441830,0,NA,706,"17070201","Upper John Day","John Day","0 to 4.2",0,4.2,4.2,"Temperature",12,"Summer",1,2010,"2011/03/11","No action",21,17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Rearing: 17.8 C",NA,"Previous Data: 
USFS Data (Site at mouth): 7 day average of daily maximums of 67/<64/67 with 34/0/27 days exceeding temperature standard (64) in 1992/1993/1994.",22013.7427078,"Upper Mainstem and South Fork John Day River"
27869,14669,"John Day River","John Day River",NA,NA,1206499457320,1206499457320,0,NA,992,"17070201","Upper John Day","John Day","182 to 265",182,265,83,"E. Coli",2,"Summer",1,2010,"2011/03/11","No action",21,1,"Water contact recreation","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",NA,"2004 Data: 
[DEQ/ODA - Salem] LASAR 11479 River Mile 212.3: From 2/28/1996 to 12/11/2003, 2 out of 17 samples (12%) > 406 organisms; maximum 30-day log mean of 0",437690.807404,"Upper Mainstem and South Fork John Day River"
27830,12657,"Spring Creek","Spring Creek",NA,NA,1195215440960,1195215440960,0,NA,8187,"17070201","Upper John Day","John Day","0 to 3",0,3,3,"Temperature",12,"Year Round (Non-spawning)",71,2010,"2011/03/11","No action",21,34,"Salmon and trout rearing and migration","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2010","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>","Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",NA,"2004 Data: 
[NF - Ochoco] LASAR 31113 River Mile 2.5: From 6/21/2002 to 10/13/2002, 12 days with 7-day-average maximum > 18 degrees Celsius.",15582.2878757,"Upper Mainstem and South Fork John Day River"
